,Date,Adj_Close,Adj_Close.1,Adj_Close.2,Adj_Close.3,Adj_Close.4,Adj_Close.5,Adj_Close.6,Adj_Close.7,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,High,High.1,High.2,High.3,High.4,High.5,High.6,High.7,Low,Low.1,Low.2,Low.3,Low.4,Low.5,Low.6,Low.7,Open,Open.1,Open.2,Open.3,Open.4,Open.5,Open.6,Open.7,Volume,Volume.1,Volume.2,Volume.3,Volume.4,Volume.5,Volume.6,Volume.7,S&P 500 Index
11,2016-10-01,26.035642623901367,39.49100112915039,13.166083335876465,40.21761703491211,12.487000465393066,1.749940037727356,13.182000160217285,19.916202545166016,28.385000228881836,39.49100112915039,17.027999877929688,40.494998931884766,12.487000465393066,1.7790000438690186,13.182000160217285,23.34000015258789,29.672500610351562,42.36050033569336,17.700000762939453,41.95000076293945,12.928999900817871,1.8237500190734863,14.378000259399414,24.190000534057617,28.06999969482422,38.730499267578125,16.68000030517578,39.811500549316406,9.762999534606934,1.5924999713897705,12.800000190734863,22.356666564941406,28.177499771118164,41.79999923706055,17.301000595092773,40.127498626708984,9.800000190734863,1.7130000591278076,14.153332710266113,23.94333267211914,2747657200,1541276000,423036000,707820000,2740977910,6551568000,1381992000,512148600,2143.02
12,2016-11-01,25.3431339263916,37.528499603271484,13.182318687438965,38.528263092041016,11.699999809265137,2.267347574234009,12.626667022705078,20.032821655273438,27.6299991607666,37.528499603271484,17.048999786376953,38.79399871826172,11.699999809265137,2.305000066757202,12.626667022705078,23.476667404174805,28.4424991607666,40.04199981689453,17.802000045776367,40.801998138427734,12.583000183105469,2.3812499046325684,13.289999961853027,24.030000686645508,26.020000457763672,35.505001068115234,16.302000045776367,37.179500579833984,11.067999839782715,1.6644999980926514,11.879332542419434,22.706666946411133,28.364999771118164,39.95000076293945,17.07200050354004,40.54349899291992,12.498000144958496,1.7855000495910645,13.202667236328125,23.32666778564453,2886220000,2201718000,536511000,967068000,1475129420,12767464000,1483290000,631111800,2164.99
13,2016-12-01,26.694820404052734,37.493499755859375,13.667889595031738,39.35109329223633,12.380000114440918,2.6288397312164307,14.246000289916992,19.66020965576172,28.954999923706055,37.493499755859375,17.677000045776367,39.622501373291016,12.380000114440918,2.6684999465942383,14.246000289916992,23.040000915527344,29.5049991607666,39.12300109863281,18.39900016784668,41.21500015258789,12.906999588012695,2.9982500076293945,14.920000076293945,24.15999984741211,27.0625,36.834999084472656,16.062000274658203,37.667999267578125,11.395000457763672,2.1192500591278076,12.0,22.94333267211914,27.592500686645508,37.62049865722656,17.000999450683594,38.9275016784668,11.751999855041504,2.302500009536743,12.550000190734863,23.416667938232422,2435086800,1473204000,671895000,687126000,1285291590,18082228000,1319901000,487582500,2246.63
14,2017-01-01,27.96940803527832,41.17399978637695,15.513567924499512,40.72858810424805,14.071000099182129,2.6889326572418213,16.795333862304688,19.119121551513672,30.337499618530273,41.17399978637695,19.950000762939453,41.009498596191406,14.071000099182129,2.7295000553131104,16.795333862304688,22.246667861938477,30.610000610351562,42.19200134277344,20.57900047302246,43.349998474121094,14.345999717712402,2.7972500324249268,17.230667114257812,23.209999084472656,28.690000534057617,37.3849983215332,17.33099937438965,39.84450149536133,12.380000114440918,2.477750062942505,14.064000129699707,21.760000228881836,28.950000762939453,37.895999908447266,17.82900047302246,40.03099822998047,12.380000114440918,2.609999895095825,14.324000358581543,23.079999923706055,2252488000,1412280000,663510000,736654000,1821888110,13396840000,1510194000,545484000,2275.12
15,2017-02-01,31.57420539855957,42.25199890136719,16.402387619018555,41.957115173339844,14.213000297546387,2.499293804168701,16.666000366210938,20.319435119628906,34.247501373291016,42.25199890136719,21.093000411987305,42.246498107910156,14.213000297546387,2.5369999408721924,16.666000366210938,23.643333435058594,34.369998931884766,43.042999267578125,21.59600067138672,42.68949890136719,14.595000267028809,3.0230000019073486,19.159332275390625,24.266666412353516,31.752500534057617,40.150001525878906,20.020999908447266,40.602500915527344,13.904999732971191,2.3924999237060547,16.134000778198242,22.01333236694336,31.75749969482422,41.46049880981445,20.225000381469727,41.20000076293945,14.119999885559082,2.7644999027252197,16.8700008392334,22.15333366394043,2299874400,1434966000,453126000,529816000,914446250,14206788000,1793100000,623902200,2329.91
16,2017-03-01,33.25509262084961,44.32699966430664,17.02682113647461,42.09963607788086,14.781000137329102,2.6861612796783447,18.553333282470703,20.648874282836914,35.915000915527344,44.32699966430664,21.895999908447266,42.38999938964844,14.781000137329102,2.723249912261963,18.553333282470703,24.02666664123535,36.125,44.51750183105469,22.774999618530273,43.72100067138672,14.829000473022461,2.75,18.799999237060547,24.18666648864746,34.26250076293945,41.67499923706055,21.055999755859375,41.21500015258789,13.826000213623047,2.3792500495910645,16.185333251953125,23.110000610351562,34.47249984741211,42.65250015258789,21.30699920654297,42.569000244140625,14.284000396728516,2.594749927520752,16.94533348083496,23.656667709350586,2246513600,1214214000,662840000,691002000,1107012080,14288960000,1605529500,573309300,2366.82
17,2017-04-01,33.25278091430664,46.2495002746582,17.24854850769043,45.90936279296875,15.220000267028809,2.571988582611084,20.937999725341797,21.695295333862305,35.912498474121094,46.2495002746582,22.08099937438965,46.22600173950195,15.220000267028809,2.6075000762939453,20.937999725341797,25.059999465942383,36.3650016784668,47.47949981689453,22.409000396728516,46.79499816894531,15.35200023651123,2.7412500381469727,20.98666763305664,25.25666618347168,35.01499938964844,44.2244987487793,20.8439998626709,41.72999954223633,13.866000175476074,2.3872499465942383,18.972000122070312,23.793333053588867,35.9275016784668,44.400001525878906,21.899999618530273,42.4375,14.670000076293945,2.723750114440918,19.126667022705078,24.02666664123535,1493216400,1470794000,364497000,574432000,1497665430,9572572000,1754259000,382581600,2359.31
18,2017-05-01,35.361602783203125,49.73099899291992,18.706947326660156,49.01642608642578,16.30699920654297,3.559602737426758,22.733999252319336,22.682239532470703,38.189998626708984,49.73099899291992,23.947999954223633,49.35449981689453,16.30699920654297,3.608750104904175,22.733999252319336,26.200000762939453,39.162498474121094,50.060001373291016,24.288999557495117,49.97999954223633,16.475000381469727,3.674999952316284,22.859333038330078,26.479999542236328,36.067501068115234,46.38999938964844,21.990999221801758,46.040000915527344,15.16100025177002,2.5577499866485596,19.384000778198242,24.98666763305664,36.275001525878906,46.38999938964844,22.208999633789062,46.20750045776367,15.190999984741211,2.618499994277954,20.992000579833984,25.030000686645508,2615927200,1524040000,503897000,707186000,1168148190,19209444000,2220694500,547037400,2395.35
19,2017-06-01,33.47603988647461,48.400001525878906,18.20467185974121,46.16559600830078,14.940999984741211,3.5685346126556396,24.107332229614258,21.985733032226562,36.005001068115234,48.400001525878906,23.30500030517578,46.48400115966797,14.940999984741211,3.614000082015991,24.107332229614258,25.226667404174805,38.994998931884766,50.849998474121094,25.67799949645996,50.43050003051758,16.687000274658203,4.212500095367432,25.799333572387695,26.823333740234375,35.54999923706055,46.349998474121094,23.05699920654297,46.47999954223633,14.729999542236328,3.5527501106262207,22.28066635131836,24.43000030517578,38.29249954223633,49.929500579833984,24.15999984741211,49.54800033569336,16.351999282836914,3.6247498989105225,22.933332443237305,26.213333129882812,2736712400,1922708000,833768000,881706000,1356994820,23445520000,2789266500,742562100,2433.99
20,2017-07-01,34.57082748413086,49.388999938964844,19.349870681762695,46.951171875,18.166000366210938,4.011638641357422,21.564666748046875,23.237834930419922,37.182498931884766,49.388999938964844,24.666000366210938,47.275001525878906,18.166000366210938,4.062749862670898,21.564666748046875,26.663333892822266,38.497501373291016,54.16550064086914,25.849000930786133,50.30950164794922,19.149999618530273,4.2482500076293945,24.75666618347168,26.780000686645508,35.602500915527344,47.54999923706055,22.75,45.765499114990234,14.425000190734863,3.4644999504089355,20.208667755126953,24.376667022705078,36.220001220703125,48.63949966430664,23.451000213623047,46.6609992980957,14.979999542236328,3.6262500286102295,24.682666778564453,25.280000686645508,1688047600,1576248000,424892000,838172000,1851446540,15491016000,2724600000,430344300,2454.1
21,2017-08-01,38.120201110839844,49.029998779296875,19.774269104003906,47.43484115600586,17.47100067138672,4.182708740234375,23.726667404174805,22.68006134033203,41.0,49.029998779296875,25.207000732421875,47.762001037597656,17.47100067138672,4.236000061035156,23.726667404174805,26.023332595825195,41.130001068115234,50.31999969482422,25.93600082397461,47.86000061035156,18.461999893188477,4.363999843597412,24.666667938232422,27.329999923706055,37.102500915527344,46.81650161743164,23.8700008392334,45.93000030517578,16.42300033569336,3.8227500915527344,20.74799919128418,25.833332061767578,37.275001525878906,49.80550003051758,24.822999954223633,47.390499114990234,18.249000549316406,4.053249835968018,21.53333282470703,26.75,2644276000,1547836000,609759000,656924000,1365345030,14728216000,2054124000,610958100,2456.22
22,2017-09-01,35.964351654052734,48.067501068115234,19.02666473388672,48.35251235961914,18.135000228881836,4.4169111251831055,22.739999771118164,22.843183517456055,38.529998779296875,48.067501068115234,24.253999710083008,48.68600082397461,18.135000228881836,4.469250202178955,22.739999771118164,26.046667098999023,41.23500061035156,50.0,25.534000396728516,48.79050064086914,18.9950008392334,4.78000020980835,25.974000930786133,27.040000915527344,37.290000915527344,46.587501525878906,23.152999877929688,46.22549819946289,17.243999481201172,4.067749977111816,22.360000610351562,25.90999984741211,41.20000076293945,49.209999084472656,25.232999801635742,47.87350082397461,17.55500030517578,4.24875020980835,23.7413330078125,26.10333251953125,2721496400,1185836000,539378000,592524000,1114360330,14447336000,1672690500,483460800,2492.84
23,2017-10-01,39.445987701416016,55.263999938964844,20.787715911865234,51.298194885253906,19.64299964904785,5.109702110290527,22.101999282836914,25.523902893066406,42.2599983215332,55.263999938964844,26.391000747680664,51.652000427246094,19.64299964904785,5.170249938964844,22.101999282836914,29.10333251953125,42.412498474121094,56.13949966430664,26.670000076293945,53.180999755859375,20.437999725341797,5.197249889373779,24.200000762939453,29.703332901000977,38.1150016784668,47.51850128173828,23.750999450683594,48.09749984741211,17.658000946044922,4.425000190734863,21.110666275024414,25.833332061767578,38.564998626708984,48.20000076293945,24.5310001373291,48.782501220703125,18.211000442504883,4.519999980926514,22.834667205810547,25.96666717529297,2017165200,1666682000,533106000,737076000,2086577450,11422664000,1845550500,596325300,2557.0
24,2017-11-01,40.10171890258789,58.837501525878906,21.89283561706543,51.45362091064453,18.757999420166016,4.958987236022949,20.59000015258789,28.423885345458984,42.962501525878906,58.837501525878906,27.79400062561035,51.80849838256836,18.757999420166016,5.017749786376953,20.59000015258789,32.40999984741211,44.060001373291016,60.670501708984375,28.56800079345703,54.0,20.24799919128418,5.466750144958496,22.173999786376953,33.37666702270508,41.31999969482422,54.34349822998047,24.886999130249023,51.43299865722656,18.43199920654297,4.780749797821045,19.5086669921875,29.0,42.467498779296875,55.27000045776367,26.423999786376953,51.816001892089844,19.724000930786133,5.233749866485596,22.149999618530273,29.023332595825195,2402653600,1543300000,754829000,573720000,1109965710,11830896000,2232192000,668109300,2593.61
25,2017-12-01,39.632286071777344,58.4734992980957,20.235557556152344,52.3092155456543,19.195999145507812,4.784170150756836,20.75666618347168,28.86823844909668,42.307498931884766,58.4734992980957,25.690000534057617,52.66999816894531,19.195999145507812,4.837500095367432,20.75666618347168,32.91666793823242,44.29999923706055,59.73899841308594,27.56999969482422,54.324501037597656,19.448999404907227,5.007500171661377,23.16266632080078,33.3033332824707,41.6150016784668,56.23699951171875,25.339000701904297,50.11600112915039,17.83799934387207,4.514500141143799,20.0,32.04666519165039,42.48749923706055,58.602500915527344,27.520999908447266,51.52050018310547,18.698999404907227,4.982749938964844,20.362667083740234,32.53666687011719,2124735200,1155204000,667869000,598810000,1151037350,10112216000,1648270500,500322300,2664.34
26,2018-01-01,39.210750579833984,72.54450225830078,19.666397094726562,58.70610046386719,27.030000686645508,6.077256202697754,23.62066650390625,31.327314376831055,41.85749816894531,72.54450225830078,24.80299949645996,59.111000061035156,27.030000686645508,6.144999980926514,23.62066650390625,35.53333282470703,45.025001525878906,73.62899780273438,27.426000595092773,59.900001525878906,28.680999755859375,6.231750011444092,24.03333282470703,36.65999984741211,41.17499923706055,58.5255012512207,23.701000213623047,52.6510009765625,19.195999145507812,4.862500190734863,20.3786678314209,32.84000015258789,42.540000915527344,58.599998474121094,25.976999282836914,52.6510009765625,19.195999145507812,4.894499778747559,20.799999237060547,33.099998474121094,2638717600,1927424000,752835000,657748000,2383775330,11456216000,1864072500,509083800,2789.8
27,2018-02-01,41.714263916015625,75.62249755859375,19.541908264160156,54.81791687011719,29.13800048828125,5.983303070068359,22.87066650390625,26.451892852783203,44.529998779296875,75.62249755859375,24.645999908447266,55.19599914550781,29.13800048828125,6.050000190734863,22.87066650390625,30.003332138061523,45.154998779296875,76.43499755859375,25.573999404907227,59.372501373291016,29.736000061035156,6.29925012588501,23.999332427978516,35.52000045776367,37.560001373291016,63.29650115966797,22.489999771118164,49.849998474121094,23.611000061035156,5.099999904632568,19.650667190551758,30.0,41.79249954223633,72.25,24.172000885009766,58.79949951171875,26.641000747680664,5.9629998207092285,23.399999618530273,35.31999969482422,3711577200,2755680000,729491000,1026814000,1845858190,14915528000,1637850000,922598100,2705.16
28,2018-03-01,39.45290756225586,72.36699676513672,18.684776306152344,51.50178527832031,29.53499984741211,5.729480266571045,17.742000579833984,26.14626121520996,41.94499969482422,72.36699676513672,23.565000534057617,51.856998443603516,29.53499984741211,5.789750099182129,17.742000579833984,29.656667709350586,45.875,80.87699890136719,27.385000228881836,58.90800094604492,33.39799880981445,6.362500190734863,23.244667053222656,30.166667938232422,41.23500061035156,68.26000213623047,23.47599983215332,49.20000076293945,27.59000015258789,5.425000190734863,16.547332763671875,28.426666259765625,44.6349983215332,75.68000030517578,24.586000442504883,55.47700119018555,29.274999618530273,6.047749996185303,23.000667572021484,30.05666732788086,2854910800,2608002000,1029054000,1042336000,2634494910,14118440000,2359027500,768009000,2702.77
29,2018-04-01,38.86033630371094,78.30650329589844,18.45734977722168,50.580142974853516,31.246000289916992,5.563971042633057,19.593332290649414,26.1513729095459,41.314998626708984,78.30650329589844,22.941999435424805,50.92900085449219,31.246000289916992,5.622499942779541,19.593332290649414,29.48666763305664,44.73500061035156,81.90499877929688,25.28499984741211,54.8754997253418,33.88199996948242,5.981249809265137,20.633333206176758,29.886667251586914,40.157501220703125,67.64399719238281,22.54400062561035,49.712501525878906,27.122390747070312,5.257500171661377,16.305999755859375,28.280000686645508,41.65999984741211,70.88099670410156,23.395000457763672,51.38100051879883,29.194000244140625,5.718500137329102,17.083999633789062,29.333332061767578,2664617200,2598392000,754762000,984928000,2620644170,11144008000,2854662000,490745400,2653.63
30,2018-05-01,43.94185256958008,81.48100280761719,20.279590606689453,54.62325668334961,35.15999984741211,6.239118576049805,18.98200035095215,24.401241302490234,46.717498779296875,81.48100280761719,25.207000732421875,55.0,35.15999984741211,6.304749965667725,18.98200035095215,27.51333236694336,47.592498779296875,81.75,25.52899932861328,55.907501220703125,35.61000061035156,6.512499809265137,20.865999221801758,29.366666793823242,41.317501068115234,77.3010025024414,22.197999954223633,50.394500732421875,30.572999954223633,5.554999828338623,18.22800064086914,27.260000228881836,41.602500915527344,78.16100311279297,23.084999084472656,50.814998626708984,31.035999298095703,5.614250183105469,19.567333221435547,29.22333335876465,2483905200,1432310000,712352000,740734000,1416448170,11978240000,2333671500,745449900,2701.49
31,2018-06-01,43.695858001708984,84.98999786376953,19.52092742919922,56.07276153564453,39.143001556396484,5.864473342895508,22.863332748413086,25.48016929626465,46.27750015258789,84.98999786376953,24.263999938964844,56.45949935913086,39.143001556396484,5.922500133514404,22.863332748413086,28.549999237060547,48.54999923706055,88.15499877929688,27.180999755859375,60.074501037597656,42.320560455322266,6.730000019073486,24.915332794189453,29.163333892822266,45.182498931884766,81.75450134277344,24.226999282836914,55.30350112915039,35.28200149536133,5.875249862670898,18.922666549682617,27.456666946411133,46.997501373291016,81.85150146484375,25.437000274658203,55.64350128173828,35.38800048828125,6.349999904632568,19.05733299255371,27.68000030517578,2110498000,1718826000,760839000,803684000,2440320010,8785540000,3201376500,556858200,2754.35
32,2018-07-01,44.91861343383789,88.87200164794922,18.081148147583008,60.9406852722168,33.744998931884766,6.061522483825684,19.875999450683594,26.545190811157227,47.5724983215332,88.87200164794922,22.177000045776367,61.361000061035156,33.744998931884766,6.121500015258789,19.875999450683594,29.74333381652832,48.9900016784668,94.00250244140625,25.18000030517578,64.5719985961914,41.97700119018555,6.414999961853027,24.318666458129883,29.886667251586914,45.85499954223633,83.90299987792969,19.746000289916992,55.33000183105469,32.79999923706055,5.831500053405762,19.075332641601562,27.799999237060547,45.95500183105469,84.13500213623047,24.009000778198242,55.76750183105469,38.54499816894531,5.852250099182129,24.004667282104492,28.549999237060547,1574765600,1950422000,1739626000,835654000,3054874320,6321876000,2584923000,352790700,2793.64
33,2018-08-01,53.73284912109375,100.635498046875,17.857757568359375,61.16811752319336,36.768001556396484,6.948249340057373,20.110666275024414,28.517560958862305,56.907501220703125,100.635498046875,21.902999877929688,61.59000015258789,36.768001556396484,7.017000198364258,20.110666275024414,31.953332901000977,57.217498779296875,101.27850341796875,22.393999099731445,63.597999572753906,37.680850982666016,7.043000221252441,25.83066749572754,33.4033317565918,49.32749938964844,88.8010025024414,20.277000427246094,60.20000076293945,31.09280014038086,5.9679999351501465,19.213333129882812,29.206666946411133,49.782501220703125,89.19999694824219,22.326000213623047,61.955501556396484,33.58700180053711,6.153250217437744,19.865999221801758,29.6200008392334,2801275600,1931516000,708543000,685718000,2131440820,10917836000,4160403000,616978500,2857.82
34,2018-09-01,53.473594665527344,100.1500015258789,20.116167068481445,59.940582275390625,37.41299819946289,6.960470199584961,17.65133285522461,28.099712371826172,56.435001373291016,100.1500015258789,24.67300033569336,60.354000091552734,37.41299819946289,7.0254998207092285,17.65133285522461,31.303333282470703,57.41749954223633,102.5250015258789,25.010000228881836,61.39350128173828,38.31999969482422,7.130499839782715,20.997333526611328,32.5533332824707,53.82500076293945,93.25,21.392000198364258,57.57500076293945,33.58300018310547,6.4670000076293945,16.816667556762695,31.229999542236328,57.102500915527344,101.32499694824219,21.858999252319336,61.125999450683594,36.768001556396484,7.003749847412109,19.79599952697754,31.933332443237305,2715888000,1888910000,963452000,718518000,1708321560,6340200000,2941131000,381637500,2901.5
35,2018-10-01,51.843849182128906,79.90049743652344,18.358192443847656,54.155487060546875,30.17799949645996,5.221963882446289,22.488000869750977,30.005746841430664,54.71500015258789,79.90049743652344,22.349000930786133,54.52899932861328,30.17799949645996,5.270750045776367,22.488000869750977,33.426666259765625,58.36750030517578,101.65950012207031,25.214000701904297,61.22600173950195,38.679988861083984,7.318999767303467,23.143999099731445,34.20000076293945,51.522499084472656,73.81800079345703,20.822999954223633,50.36000061035156,27.120929718017578,4.40024995803833,16.51799964904785,30.963333129882812,56.98749923706055,101.09950256347656,24.788000106811523,60.650001525878906,37.584999084472656,7.104000091552734,20.384666442871094,31.43000030517578,3158994000,3664416000,740940000,1130942000,3635899200,12977976000,4295410500,649263000,2785.46
