key_0,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,S&P 500 Index
2018-04-01,50.74846649169922,78.30650329589844,18.457347869873047,121.76805877685547,101.81165313720703,87.8525161743164,5.563660144805908,52.796417236328125,19.593332290649414,26.151376724243164,54.4733772277832,2653.63
2018-05-01,53.97529220581055,81.48100280761719,20.27959632873535,128.78160095214844,96.28201293945312,86.86124420166016,6.238770961761475,52.34092330932617,18.98200035095215,24.401247024536133,56.91853332519531,2701.49
2018-06-01,53.50160217285156,84.98999786376953,19.520933151245117,115.01415252685547,98.39079284667969,84.580322265625,5.864147186279297,53.43086242675781,22.863332748413086,25.480175018310547,58.54998016357422,2754.35
2018-07-01,57.49293899536133,88.87200164794922,18.081148147583008,121.90636444091797,107.45626831054688,93.30625915527344,6.06118631362915,53.767879486083984,19.875999450683594,26.545185089111328,57.68655014038086,2793.64
2018-08-01,58.89688491821289,100.635498046875,17.857755661010742,118.4317626953125,109.21585845947266,93.51130676269531,6.947861194610596,55.04611587524414,20.110666275024414,28.517559051513672,56.73820877075195,2857.82
2018-09-01,64.64207458496094,100.1500015258789,20.11617088317871,130.06590270996094,112.78431701660156,92.09127807617188,6.9600830078125,55.54595184326172,17.65133285522461,28.09971809387207,60.79127883911133,2901.5
2018-10-01,60.74733352661133,79.90049743652344,18.358190536499023,103.47956085205078,114.26992797851562,88.97368621826172,5.221672534942627,53.203433990478516,22.488000869750977,30.00574493408203,56.97307205200195,2785.46
2018-11-01,65.51834869384766,84.50849914550781,19.50162696838379,116.45687103271484,119.91039276123047,91.38013458251953,4.047708034515381,55.571868896484375,23.365333557128906,29.21879005432129,56.8443489074707,2723.23
2018-12-01,63.99652862548828,75.09850311279297,20.887386322021484,109.07477569580078,106.0107650756836,80.22779846191406,3.30973219871521,48.458282470703125,22.18666648864746,27.872310638427734,49.251708984375,2567.31
2019-01-01,64.57164764404297,85.9365005493164,22.26711654663086,114.30230712890625,109.32125854492188,85.06022644042969,3.563849687576294,57.49968338012695,20.468000411987305,28.830692291259766,52.92806625366211,2607.39
2019-02-01,68.99547576904297,81.99150085449219,22.857309341430664,118.64877319335938,112.24568176269531,86.46350860595703,3.824413776397705,58.247928619384766,21.325332641601562,29.781381607055664,57.08115005493164,2754.86
2019-03-01,71.05774688720703,89.0374984741211,24.961585998535156,117.05055236816406,115.59495544433594,83.8702621459961,4.456239700317383,59.819271087646484,18.657333374023438,29.342145919799805,59.007476806640625,2803.98
2019-04-01,70.71994018554688,96.32599639892578,26.666105270385742,120.44570922851562,116.76087188720703,96.14879608154297,4.491975784301758,64.21369171142578,15.912667274475098,31.10614585876465,58.627716064453125,2903.8
2019-05-01,67.94798278808594,88.75350189208984,21.07493019104004,104.13191986083984,108.45034790039062,88.46086120605469,3.361785411834717,61.70108413696289,12.343999862670898,30.682682037353516,51.682655334472656,2854.71
2019-06-01,75.0614242553711,94.68150329589844,24.108369827270508,118.45537567138672,115.96127319335938,93.3364028930664,4.080438613891602,67.08641052246094,14.897333145141602,33.59758377075195,56.6036262512207,2890.17
2019-07-01,77.739013671875,93.33899688720703,24.519617080688477,114.43993377685547,108.41812133789062,96.84278869628906,4.1919965744018555,67.97056579589844,16.107332229614258,33.564125061035156,54.9268684387207,2996.11
2019-08-01,76.43550872802734,88.81449890136719,23.898143768310547,104.22374725341797,106.86953735351562,92.36612701416016,4.161932468414307,70.50859832763672,15.040666580200195,34.74394989013672,50.583534240722656,2897.5
2019-09-01,74.95729064941406,86.79550170898438,23.342626571655273,110.62606048583984,108.52594757080078,98.94929504394531,4.3292036056518555,71.85773468017578,16.058000564575195,36.26563262939453,52.805397033691406,2982.16
2019-10-01,74.90352630615234,88.83300018310547,24.98927879333496,120.68934631347656,110.75716400146484,105.02799987792969,4.999461650848389,74.46060180664062,20.994667053222656,35.83169937133789,50.53194808959961,2977.68
2019-11-01,76.85884857177734,90.04000091552734,26.982620239257812,127.75521850585938,115.32872772216797,111.66622924804688,5.390425682067871,77.6762466430664,21.996000289916992,36.39091873168945,50.950740814208984,3104.9
2019-12-01,78.12709045410156,92.39199829101562,26.966402053833008,130.35916137695312,123.20570373535156,118.1410903930664,5.856339454650879,75.63148498535156,27.8886661529541,36.31452178955078,52.814022064208984,3176.75
2020-01-01,78.37894439697266,100.43599700927734,26.303470611572266,115.94446563720703,125.73960876464844,112.17472839355469,5.884464263916016,79.28598022460938,43.371334075927734,35.142189025878906,47.01643753051758,3278.2
2020-02-01,69.5796890258789,94.1875,23.49866485595703,110.43765258789062,113.58541870117188,99.03462219238281,6.7217230796813965,71.94470977783203,44.53266525268555,33.051902770996094,38.93313217163086,3277.31
2020-03-01,71.27784729003906,97.48600006103516,20.436988830566406,103.14859771728516,111.46217346191406,76.78999328613281,6.5646185874938965,68.60697174072266,34.93333435058594,34.875144958496094,29.150737762451172,2652.39
2020-04-01,83.18305206298828,123.69999694824219,23.810428619384766,103.45084381103516,127.53591918945312,81.67735290527344,7.27885627746582,76.80497741699219,52.12533187866211,37.47431182861328,35.67644119262695,2761.98
2020-05-01,86.10037994384766,122.11849975585938,25.5329647064209,107.76460266113281,126.43939208984375,83.86189270019531,8.841315269470215,78.75887298583984,55.66666793823242,38.248146057128906,34.90871810913086,2919.62
2020-06-01,82.93467712402344,137.9409942626953,27.666629791259766,113.47891998291016,120.36595153808594,81.06101989746094,9.461170196533203,80.33406066894531,71.98733520507812,37.09105682373047,34.99861145019531,3104.66
2020-07-01,91.2889175415039,158.23399353027344,28.052627563476562,119.20220947265625,124.7567367553711,83.28446197509766,10.578691482543945,91.30115509033203,95.38400268554688,40.06998062133789,32.9325065612793,3207.62
2020-08-01,99.68399047851562,172.54800415039062,30.74496078491211,128.6176300048828,131.30441284179688,87.18523406982422,13.329065322875977,88.21794128417969,166.10667419433594,42.996273040771484,31.257701873779297,3391.71
2020-09-01,99.10118865966797,157.43649291992188,32.26560974121094,134.7994842529297,128.2752685546875,83.77405548095703,13.484537124633789,87.1440200805664,143.00332641601562,43.502620697021484,27.397260665893555,3365.52
2020-10-01,95.7137451171875,151.8074951171875,31.246912002563477,141.939453125,118.13421630859375,85.31432342529297,12.495158195495605,86.40199279785156,129.34666442871094,43.14193344116211,26.032581329345703,3418.7
2020-11-01,98.8741683959961,158.40199279785156,35.8897590637207,157.8463134765625,124.65656280517578,103.53092193603516,13.359971046447754,87.1423568725586,189.1999969482422,47.50743103027344,30.42987060546875,3548.99
2020-12-01,100.03449249267578,162.84649658203125,39.131256103515625,165.51177978515625,136.5411376953125,111.60224914550781,13.014544486999512,86.80265808105469,235.22332763671875,44.82098388671875,33.68952941894531,3695.31
2021-01-01,112.91682434082031,160.30999755859375,40.6048698425293,166.25738525390625,141.52976989746094,113.00751495361328,12.953322410583496,90.41114044189453,264.510009765625,43.84264373779297,36.648193359375,3793.75
2021-02-01,109.87673950195312,154.64649963378906,42.350730895996094,197.34521484375,137.47813415527344,130.1864013671875,13.676039695739746,86.7929458618164,225.1666717529297,40.544071197509766,44.43716049194336,3883.43
2021-03-01,109.93177032470703,154.70399475097656,41.79100036621094,211.96237182617188,143.4773712158203,134.66249084472656,13.310818672180176,92.8641586303711,222.64332580566406,42.388404846191406,46.40533447265625,3910.51
2021-04-01,110.15193176269531,173.37100219726562,41.440025329589844,208.52525329589844,142.06309509277344,136.06016540527344,14.972575187683105,102.72308349609375,236.47999572753906,43.84393310546875,47.57731246948242,4141.18
2021-05-01,107.39839172363281,161.15350341796875,42.90523147583008,221.3778533935547,147.75506591796875,146.14222717285156,16.20453453063965,103.87786102294922,208.4066619873047,44.5082893371582,48.51654815673828,4167.85
2021-06-01,106.73551177978516,172.00799560546875,43.314910888671875,199.84432983398438,144.71510314941406,138.40086364746094,19.95329475402832,105.36762237548828,226.56666564941406,44.36532974243164,53.19527816772461,4238.49
2021-07-01,111.38497924804688,166.37950134277344,44.437625885009766,189.85345458984375,151.26829528808594,135.05517578125,19.45548439025879,113.435791015625,229.06666564941406,44.84667205810547,48.548702239990234,4363.71
2021-08-01,116.79045104980469,173.5395050048828,45.518821716308594,194.67591857910156,152.0852813720703,143.1450653076172,22.335046768188477,119.30071258544922,245.24000549316406,46.59271240234375,45.976646423339844,4454.21
2021-09-01,109.1750717163086,164.2519989013672,44.39460372924805,177.22735595703125,142.71197509765625,146.49217224121094,20.673418045043945,111.12350463867188,258.49334716796875,44.010738372802734,50.35360336303711,4445.54
2021-10-01,119.11941528320312,168.6215057373047,49.030296325683594,188.34271240234375,143.93145751953125,152.040771484375,25.514448165893555,129.0358123779297,371.3333435058594,47.18097686767578,55.19034957885742,4460.71
2021-11-01,116.68473052978516,175.35350036621094,51.060035705566406,179.48699951171875,137.7899627685547,142.9993133544922,32.60882568359375,134.18975830078125,381.586669921875,44.40544891357422,51.226783752441406,4667.39
2021-12-01,130.5733184814453,166.7169952392578,61.36371994018555,191.9169464111328,152.15882873535156,142.567138671875,29.350543975830078,149.86524963378906,352.260009765625,45.68743133544922,53.086448669433594,4674.77
2022-01-01,118.25262451171875,149.57350158691406,54.3751335144043,187.10833740234375,153.2439422607422,133.7889404296875,24.43866729736328,140.14797973632812,312.239990234375,44.32426071166992,65.90040588378906,4573.82
2022-02-01,112.30146789550781,153.56300354003906,54.5199089050293,174.97560119628906,146.37738037109375,128.4319305419922,24.337854385375977,130.34425354003906,290.1433410644531,42.850067138671875,68.03463745117188,4435.98
2022-03-01,110.19732666015625,162.99749755859375,58.440181732177734,207.8477020263672,158.64976501464844,123.46859741210938,27.23324966430664,144.3125457763672,359.20001220703125,47.212432861328125,72.44672393798828,4391.27
2022-04-01,105.6724853515625,124.28150177001953,51.800498962402344,196.39285278320312,161.54112243652344,108.10746765136719,18.514297485351562,143.98495483398438,290.2533264160156,48.690338134765625,74.78003692626953,4391.3
