Date,Adj Close_ABT,Adj Close_AMZN,Adj Close_AVGO,Adj Close_CAT,Adj Close_JNJ,Adj Close_JPM,Adj Close_NVDA,Adj Close_PLD,Adj Close_TSLA,Adj Close_WMT,Adj Close_XOM,Close_ABT,Close_AMZN,Close_AVGO,Close_CAT,Close_JNJ,Close_JPM,Close_NVDA,Close_PLD,Close_TSLA,Close_WMT,Close_XOM,High_ABT,High_AMZN,High_AVGO,High_CAT,High_JNJ,High_JPM,High_NVDA,High_PLD,High_TSLA,High_WMT,High_XOM,Low_ABT,Low_AMZN,Low_AVGO,Low_CAT,Low_JNJ,Low_JPM,Low_NVDA,Low_PLD,Low_TSLA,Low_WMT,Low_XOM,Open_ABT,Open_AMZN,Open_AVGO,Open_CAT,Open_JNJ,Open_JPM,Open_NVDA,Open_PLD,Open_TSLA,Open_WMT,Open_XOM,Volume_ABT,Volume_AMZN,Volume_AVGO,Volume_CAT,Volume_JNJ,Volume_JPM,Volume_NVDA,Volume_PLD,Volume_TSLA,Volume_WMT,Volume_XOM
2016-11-01,32.32755661010742,37.528499603271484,13.182319641113281,77.88679504394531,86.16549682617188,62.974117279052734,2.267347574234009,39.54404830932617,12.626667022705078,20.03281593322754,57.81303787231445,38.06999969482422,37.528499603271484,17.048999786376953,95.55999755859375,111.30000305175781,80.16999816894531,2.305000066757202,50.900001525878906,12.626667022705078,23.476667404174805,87.30000305175781,41.529998779296875,40.04199981689453,17.802000045776367,96.44000244140625,122.5,80.52999877929688,2.3812499046325684,52.0099983215332,13.289999961853027,24.030000686645508,88.19000244140625,37.810001373291016,35.505001068115234,16.302000045776367,80.33000183105469,111.30000305175781,67.63999938964844,1.6644999980926514,45.93000030517578,11.879332542419434,22.706666946411133,82.76000213623047,39.2400016784668,39.95000076293945,17.07200050354004,83.47000122070312,114.76000213623047,69.4800033569336,1.7855000495910645,51.959999084472656,13.202667236328125,23.32666778564453,83.5,180432800,2201718000,536511000,121009500,171310900,458561900,12767464000,78372600,1483290000,631111800,233089000
2016-12-01,32.61628723144531,37.493499755859375,13.667895317077637,75.58834838867188,89.80889129638672,67.78141784667969,2.6288397312164307,41.012386322021484,14.246000289916992,19.66020965576172,60.302520751953125,38.40999984741211,37.493499755859375,17.677000045776367,92.73999786376953,115.20999908447266,86.29000091552734,2.6684999465942383,52.790000915527344,14.246000289916992,23.040000915527344,90.26000213623047,39.790000915527344,39.12300109863281,18.39900016784668,97.4000015258789,117.30000305175781,87.38999938964844,2.9982500076293945,53.5099983215332,14.920000076293945,24.15999984741211,93.22000122070312,37.380001068115234,36.834999084472656,16.062000274658203,91.0,109.31999969482422,80.6500015258789,2.1192500591278076,49.58000183105469,12.0,22.94333267211914,86.5999984741211,38.119998931884766,37.62049865722656,17.000999450683594,96.0,111.36000061035156,80.6500015258789,2.302500009536743,50.689998626708984,12.550000190734863,23.416667938232422,87.9800033569336,178428200,1473204000,671895000,88839100,138044800,343139500,18082228000,49335200,1319901000,487582500,220435500
2017-01-01,35.46945571899414,41.17399978637695,15.51356029510498,77.96832275390625,88.281005859375,66.47747802734375,2.6889331340789795,38.26188278198242,16.795333862304688,19.119121551513672,56.04676055908203,41.77000045776367,41.17399978637695,19.950000762939453,95.66000366210938,113.25,84.62999725341797,2.7295000553131104,48.849998474121094,16.795333862304688,22.246667861938477,83.88999938964844,41.790000915527344,42.19200134277344,20.57900047302246,99.45999908447266,117.0,88.16999816894531,2.7972500324249268,54.25,17.230667114257812,23.209999084472656,91.33999633789062,38.34000015258789,37.3849983215332,17.33099937438965,92.19999694824219,110.76000213623047,83.02999877929688,2.477750062942505,48.619998931884766,14.064000129699707,21.760000228881836,83.12999725341797,38.630001068115234,37.895999908447266,17.82900047302246,94.0,115.77999877929688,87.33999633789062,2.609999895095825,53.27000045776367,14.324000358581543,23.079999923706055,90.94000244140625,211271100,1412280000,663510000,94104300,143312500,343161300,13396840000,57589300,1510194000,545484000,252514500
2017-02-01,38.5274543762207,42.25199890136719,16.402381896972656,79.43707275390625,95.26554870605469,71.57654571533203,2.4992945194244385,39.98503112792969,16.666000366210938,20.319433212280273,54.3297233581543,45.08000183105469,42.25199890136719,21.093000411987305,96.66000366210938,122.20999908447266,90.62000274658203,2.5369999408721924,51.04999923706055,16.666000366210938,23.643333435058594,81.31999969482422,45.68000030517578,43.042999267578125,21.59600067138672,99.19999694824219,122.87999725341797,91.33999633789062,3.0230000019073486,51.65999984741211,19.159332275390625,24.266666412353516,84.16000366210938,41.439998626708984,40.150001525878906,20.020999908447266,92.11000061035156,112.47000122070312,84.16000366210938,2.3924999237060547,48.33000183105469,16.134000778198242,22.01333236694336,80.76000213623047,41.5099983215332,41.46049880981445,20.225000381469727,95.80999755859375,112.4800033569336,85.54000091552734,2.7644999027252197,48.84000015258789,16.8700008392334,22.15333366394043,84.0,165452100,1434966000,453126000,85107800,133814500,271414600,14206788000,52031100,1793100000,623902200,237345100
2017-03-01,37.95484924316406,44.32699966430664,17.026813507080078,76.23197174072266,97.73209381103516,69.38075256347656,2.6861610412597656,40.63513946533203,18.553333282470703,20.648876190185547,55.29172897338867,44.40999984741211,44.32699966430664,21.895999908447266,92.76000213623047,124.55000305175781,87.83999633789062,2.723249912261963,51.880001068115234,18.553333282470703,24.02666664123535,82.01000213623047,45.84000015258789,44.51750183105469,22.774999618530273,98.97000122070312,129.0,93.9800033569336,2.75,51.939998626708984,18.799999237060547,24.18666648864746,84.25,44.2599983215332,41.67499923706055,21.055999755859375,90.33999633789062,122.38999938964844,85.2300033569336,2.3792500495910645,48.79999923706055,16.185333251953125,23.110000610351562,80.30999755859375,45.369998931884766,42.65250015258789,21.30699920654297,98.19999694824219,122.48999786376953,92.79000091552734,2.594749927520752,51.099998474121094,16.94533348083496,23.656667709350586,81.69999694824219,148914700,1214214000,662840000,142419000,166544900,371669000,14288960000,64149400,1605529500,573309300,315475000
2017-04-01,37.29676055908203,46.2495002746582,17.248552322387695,84.03925323486328,96.88461303710938,68.71728515625,2.571988105773926,42.9997673034668,20.937999725341797,21.695301055908203,55.04902648925781,43.63999938964844,46.2495002746582,22.08099937438965,102.26000213623047,123.47000122070312,87.0,2.6075000762939453,54.40999984741211,20.937999725341797,25.059999465942383,81.6500015258789,44.61000061035156,47.47949981689453,22.409000396728516,105.9800033569336,125.80999755859375,89.12999725341797,2.7412500381469727,55.93000030517578,20.98666763305664,25.25666618347168,83.55000305175781,42.310001373291016,44.2244987487793,20.8439998626709,91.0,120.94999694824219,84.36000061035156,2.3872499465942383,51.65999984741211,18.972000122070312,23.793333053588867,80.30000305175781,44.41999816894531,44.400001525878906,21.899999618530273,92.43000030517578,124.7300033569336,87.98999786376953,2.723750114440918,51.790000915527344,19.126667022705078,24.02666664123535,82.0199966430664,135569400,1470794000,364497000,111612100,106205200,321139800,9572572000,56473400,1754259000,382581600,192624700
2017-05-01,39.26183319091797,49.73099899291992,18.706951141357422,87.36410522460938,100.6353988647461,65.25931549072266,3.5596015453338623,43.89280319213867,22.733999252319336,22.682241439819336,54.27367401123047,45.65999984741211,49.73099899291992,23.947999954223633,105.43000030517578,128.25,82.1500015258789,3.608750104904175,55.540000915527344,22.733999252319336,26.200000762939453,80.5,45.75,50.060001373291016,24.288999557495117,105.94000244140625,128.8000030517578,88.08999633789062,3.674999952316284,56.150001525878906,22.859333038330078,26.479999542236328,83.2300033569336,42.880001068115234,46.38999938964844,21.990999221801758,97.73999786376953,122.33999633789062,81.63999938964844,2.5577499866485596,53.150001525878906,19.384000778198242,24.98666763305664,80.47000122070312,43.56999969482422,46.38999938964844,22.208999633789062,102.6500015258789,123.4000015258789,87.36000061035156,2.618499994277954,54.54999923706055,20.992000579833984,25.030000686645508,81.51000213623047,132880600,1524040000,503897000,103921000,112541500,283639500,19209444000,47701100,2220694500,547037400,220122400
2017-06-01,41.798465728759766,48.400001525878906,18.204669952392578,89.04625701904297,104.49388122558594,72.6074447631836,3.5685348510742188,46.34269714355469,24.107332229614258,21.98574447631836,54.94274139404297,48.61000061035156,48.400001525878906,23.30500030517578,107.45999908447266,132.2899932861328,91.4000015258789,3.614000082015991,58.63999938964844,24.107332229614258,25.226667404174805,80.7300033569336,49.59000015258789,50.849998474121094,25.67799949645996,108.18000030517578,137.0,92.6500015258789,4.212500095367432,59.4900016784668,25.799333572387695,26.823333740234375,83.69000244140625,45.470001220703125,46.349998474121094,23.05699920654297,102.30000305175781,128.1199951171875,81.6500015258789,3.5527501106262207,55.209999084472656,22.28066635131836,24.43000030517578,79.26000213623047,45.52000045776367,49.929500579833984,24.15999984741211,105.7699966430664,128.32000732421875,82.45999908447266,3.6247498989105225,55.5099983215332,22.933332443237305,26.213333129882812,80.37000274658203,160419100,1922708000,833768000,105087500,145558900,334136800,23445520000,69533300,2789266500,742562100,303836700
2017-07-01,42.28859329223633,49.388999938964844,19.349872589111328,94.42418670654297,104.8335189819336,72.92517852783203,4.01163911819458,48.430625915527344,21.564666748046875,23.237836837768555,54.47312927246094,49.18000030517578,49.388999938964844,24.666000366210938,113.94999694824219,132.72000122070312,91.80000305175781,4.062749862670898,60.810001373291016,21.564666748046875,26.663333892822266,80.04000091552734,51.130001068115234,54.16550064086914,25.849000930786133,114.9000015258789,137.0800018310547,94.51000213623047,4.2482500076293945,61.810001373291016,24.75666618347168,26.780000686645508,82.48999786376953,47.83000183105469,47.54999923706055,22.75,105.11000061035156,129.57000732421875,90.31999969482422,3.4644999504089355,56.59000015258789,20.208667755126953,24.376667022705078,78.2699966430664,48.72999954223633,48.63949966430664,23.451000213623047,106.51000213623047,132.7899932861328,91.55999755859375,3.6262500286102295,58.91999816894531,24.682666778564453,25.280000686645508,80.79000091552734,114458500,1576248000,424892000,86813400,107885800,271473000,15491016000,45089900,2724600000,430344300,201333900
2017-08-01,44.04438018798828,49.029998779296875,19.774269104003906,98.06036376953125,104.55703735351562,72.59944152832031,4.18271017074585,50.46151351928711,23.726667404174805,22.680057525634766,51.948211669921875,50.939998626708984,49.029998779296875,25.207000732421875,117.48999786376953,132.3699951171875,90.88999938964844,4.236000061035156,63.36000061035156,23.726667404174805,26.023332595825195,76.33000183105469,51.04999923706055,50.31999969482422,25.93600082397461,118.83000183105469,134.97000122070312,95.22000122070312,4.363999843597412,63.58000183105469,24.666667938232422,27.329999923706055,80.81999969482422,48.04999923706055,46.81650161743164,23.8700008392334,112.08999633789062,130.89999389648438,90.16000366210938,3.8227500915527344,59.36000061035156,20.74799919128418,25.833332061767578,76.05000305175781,49.209999084472656,49.80550003051758,24.822999954223633,114.2699966430664,133.1699981689453,92.48999786376953,4.053249835968018,61.06999969482422,21.53333282470703,26.75,80.16000366210938,101731600,1547836000,609759000,66522800,107061100,253237800,14728216000,40513800,2054124000,610958100,224413200
2017-09-01,46.13679122924805,48.067501068115234,19.026668548583984,104.08638000488281,103.34618377685547,76.28971862792969,4.416911602020264,50.541160583496094,22.739999771118164,22.843177795410156,56.33426284790039,53.36000061035156,48.067501068115234,24.253999710083008,124.70999908447266,130.00999450683594,95.51000213623047,4.469250202178955,63.459999084472656,22.739999771118164,26.046667098999023,81.9800033569336,54.79999923706055,50.0,25.534000396728516,125.55000305175781,135.7899932861328,95.87999725341797,4.78000020980835,65.48999786376953,25.974000930786133,27.040000915527344,82.44999694824219,50.63999938964844,46.587501525878906,23.152999877929688,116.5,129.0500030517578,88.08000183105469,4.067749977111816,62.11000061035156,22.360000610351562,25.90999984741211,76.31999969482422,51.029998779296875,49.209999084472656,25.232999801635742,117.48999786376953,132.60000610351562,91.25,4.24875020980835,63.43000030517578,23.7413330078125,26.10333251953125,76.37000274658203,125039500,1185836000,539378000,64132400,116205400,250922800,14447336000,44020400,1672690500,483460800,216249200
2017-10-01,46.889015197753906,55.263999938964844,20.7877140045166,113.34237670898438,110.818359375,80.36341094970703,5.109702110290527,51.78211975097656,22.101999282836914,25.523900985717773,57.275665283203125,54.22999954223633,55.263999938964844,26.391000747680664,135.8000030517578,139.41000366210938,100.61000061035156,5.170249938964844,64.58000183105469,22.101999282836914,29.10333251953125,83.3499984741211,56.689998626708984,56.13949966430664,26.670000076293945,140.44000244140625,144.35000610351562,102.41999816894531,5.197249889373779,65.62999725341797,24.200000762939453,29.703332901000977,84.23999786376953,53.20000076293945,47.51850128173828,23.750999450683594,123.94999694824219,130.02000427246094,94.95999908447266,4.425000190734863,63.150001525878906,21.110666275024414,25.833332061767578,81.25,53.63999938964844,48.20000076293945,24.5310001373291,124.4000015258789,130.16000366210938,95.7699966430664,4.519999980926514,63.68000030517578,22.834667205810547,25.96666717529297,81.30000305175781,125041700,1666682000,533106000,92524700,123841100,259433200,11422664000,42722700,1845550500,596325300,172408300
2017-11-01,48.97773742675781,58.837501525878906,21.892839431762695,118.51029205322266,110.75479125976562,83.97457885742188,4.958987236022949,53.105133056640625,20.59000015258789,28.42388343811035,57.234466552734375,56.369998931884766,58.837501525878906,27.79400062561035,141.14999389648438,139.3300018310547,104.5199966430664,5.017749786376953,66.2300033569336,20.59000015258789,32.40999984741211,83.29000091552734,56.52000045776367,60.670501708984375,28.56800079345703,141.3300018310547,141.8699951171875,106.66000366210938,5.466750144958496,67.52999877929688,22.173999786376953,33.37666702270508,84.13999938964844,53.61000061035156,54.34349822998047,24.886999130249023,133.80999755859375,136.60000610351562,95.94999694824219,4.780749797821045,64.31999969482422,19.5086669921875,29.0,80.01000213623047,53.88999938964844,55.27000045776367,26.423999786376953,135.6699981689453,139.8300018310547,101.0999984741211,5.233749866485596,64.5999984741211,22.149999618530273,29.023332595825195,83.38999938964844,110451700,1543300000,754829000,61119100,93742200,256086400,11830896000,37140600,2232192000,668109300,191810600
2017-12-01,49.585941314697266,58.4734992980957,20.23555564880371,132.30503845214844,111.74492645263672,85.91891479492188,4.784170627593994,51.72599411010742,20.75666618347168,28.868236541748047,58.006866455078125,57.06999969482422,58.4734992980957,25.690000534057617,157.5800018310547,139.72000122070312,106.94000244140625,4.837500095367432,64.51000213623047,20.75666618347168,32.91666793823242,83.63999938964844,57.77000045776367,59.73899841308594,27.56999969482422,158.64999389648438,143.8000030517578,108.45999908447266,5.007500171661377,67.05000305175781,23.16266632080078,33.3033332824707,84.36000061035156,54.31999969482422,56.23699951171875,25.339000701904297,138.3800048828125,138.60000610351562,102.19999694824219,4.514500141143799,62.9900016784668,20.0,32.04666519165039,82.16999816894531,56.29999923706055,58.602500915527344,27.520999908447266,141.60000610351562,139.57000732421875,104.9000015258789,4.982749938964844,66.4000015258789,20.362667083740234,32.53666687011719,83.44000244140625,128810800,1155204000,667869000,74722200,114023200,284432100,10112216000,38919200,1648270500,500322300,220601300
2018-01-01,54.00843811035156,72.54450225830078,19.666397094726562,136.67100524902344,110.52128601074219,92.93284606933594,6.077256679534912,52.557945251464844,23.62066650390625,31.327306747436523,60.545204162597656,62.15999984741211,72.54450225830078,24.80299949645996,162.77999877929688,138.19000244140625,115.66999816894531,6.144999980926514,65.11000061035156,23.62066650390625,35.53333282470703,87.30000305175781,64.5999984741211,73.62899780273438,27.426000595092773,173.24000549316406,148.32000732421875,117.3499984741211,6.231750011444092,65.16999816894531,24.03333282470703,36.65999984741211,89.30000305175781,57.81999969482422,58.5255012512207,23.701000213623047,155.39999389648438,138.10000610351562,106.80999755859375,4.862500190734863,61.09000015258789,20.3786678314209,32.84000015258789,83.66000366210938,58.20000076293945,58.599998474121094,25.976999282836914,158.3000030517578,139.66000366210938,107.62999725341797,4.894499778747559,64.58999633789062,20.799999237060547,33.099998474121094,83.81999969482422,156001900,1927424000,752835000,134897200,170954200,304940100,11456216000,53665400,1864072500,509083800,233944600
2018-02-01,52.66910934448242,75.62249755859375,19.54191017150879,130.43080139160156,103.87506103515625,93.27967834472656,5.983302593231201,48.981971740722656,22.87066650390625,26.451892852783203,52.52797317504883,60.33000183105469,75.62249755859375,24.645999908447266,154.6300048828125,129.8800048828125,115.5,6.050000190734863,60.68000030517578,22.87066650390625,30.003332138061523,75.73999786376953,62.540000915527344,76.43499755859375,25.573999404907227,164.60000610351562,140.6699981689453,119.33000183105469,6.29925012588501,65.19000244140625,23.999332427978516,35.52000045776367,89.25,55.58000183105469,63.29650115966797,22.489999771118164,142.85000610351562,122.1500015258789,103.9800033569336,5.099999904632568,58.279998779296875,19.650667190551758,30.0,73.9000015258789,61.75,72.25,24.172000885009766,161.24000549316406,137.52999877929688,115.7699966430664,5.9629998207092285,65.01000213623047,23.399999618530273,35.31999969482422,87.5,142631600,2755680000,729491000,126876000,177033700,354632300,14915528000,63599500,1637850000,922598100,369414700
